id,fund_id,object_id,name,funded_at,raised_amount,raised_currency_code,source_url,source_description,created_at,updated_at
1422,1422,f:2345,Pharos Capital Partners III LP,2013-09-03,400000000.0,USD,http://blogs.wsj.com/privateequity/2013/09/03/the-morning-leverage-pharos-passes-400m-goal-for-fund-iii/?mod=WSJBlog,The Morning Leverage: Pharos Passes $400M Goal for Fund III,2013-09-03 13:47:57,2013-09-03 13:47:57
1423,1423,f:4116,GSO Capital Solutions Fund II LP,2013-09-03,5000000000.0,USD,http://www.pehub.com/2013/09/03/blackstones-gso-capital-partners-raises-5-bln-second-fund/?utm_source=dlvr.it&utm_medium=twitter,Blackstones GSO Capital Partners Raises $5 Bln for Second Fund,2013-09-03 13:51:22,2013-09-03 13:51:22
1424,1424,f:3881,TechOperators II,2013-03-29,100000000.0,USD,http://www.bizjournals.com/atlanta/print-edition/2013/03/29/techoperators-aims-at-100m-venture-fund.html,TechOperators aims at $100M Venture Fund,2013-09-03 16:00:32,2013-09-04 02:55:06
1425,1425,f:12362,SF Angel Fund 1,,0.0,USD,,,2013-09-03 16:59:02,2013-09-04 03:30:59
1426,1426,f:9506,Investment Fund,2013-09-02,6000000.0,USD,http://upstart.bizjournals.com/money/loot/2013/09/02/monday-former-moneyball-analyst.html,Former Moneyball analyst raises $6 million,2013-09-04 09:34:38,2013-09-04 09:34:38
1427,1427,f:9169,Angel CoFund,2013-07-01,100000000.0,GBP,http://angelcofund.co.uk/news-and-press-releases.htm,Angel CoFund,2013-09-04 10:00:45,2013-09-04 10:52:00
1428,1428,f:13402,Mining Fund,2013-09-04,85000000.0,USD,http://www.pehub.com/2013/09/04/resources-capital-partners-raises-85-mln-mining-fund/?utm_source=dlvr.it&utm_medium=twitter,Resources Capital Partners Raises $85 Mln for Mining Fund,2013-09-04 13:31:36,2013-09-04 13:31:36
1429,1429,f:9885,GGM High Growth IT Fund,2012-11-01,30000000.0,EUR,http://www.ggm.lu/blog/files/df2ff958bf44806d438d4aa8a7016d20-0.html,NEW GGM Venture Capital Fund Released,2013-09-04 16:08:01,2013-09-04 18:35:12
1430,1430,f:4153,WestView Capital Partners III LP,2013-09-04,430000000.0,USD,http://privatemarkets.thomsonreuters.com/buyouts/westview-capital-oversubscribed-on-$430m-fund-iii/21105496.article,WestView Capital Oversubscribed on $430M Fund III,2013-09-05 09:47:11,2013-09-05 09:47:11
1431,1431,f:3394,Foresight Solar Fund,2013-09-05,200000000.0,GBP,http://www.solarpowerportal.co.uk/news/foresight_lists_200_million_solar_fund_2356,Foresight lists £200 million solar fund,2013-09-05 09:54:05,2013-09-05 09:54:05
1432,1432,f:13425,Energy Trust Partners Fund IV,2013-09-05,600000000.0,USD,http://www.altassets.net/private-equity-news/by-news-type/fund-news/energy-trust-partners-passes-25-mark-raising-600m-fund-iv.html?utm_source=twitterfeed&utm_medium=twitter,Energy Trust Partners passes 25% mark raising $600m Fund IV,2013-09-05 10:56:23,2013-09-05 10:56:23
1433,1433,f:29,Dorm Room Fund,2013-09-05,2000000.0,USD,http://techcrunch.com/2013/09/05/first-rounds-student-run-dorm-room-fund-has-backed-20-startups-adds-entrepreneur-ras-as-advisors/,First Rounds Student-Run Dorm Room Fund Has Backed 20 Startups; Adds Entrepreneur RAs As Advisors,2013-09-05 17:10:25,2013-09-05 17:10:25
1434,1434,f:13434,Hamilton Lane Secondary Fund III LP,2013-09-05,900000000.0,USD,http://www.pehub.com/2013/09/05/hamilton-lane-raises-900-mln-third-secondary-fund/?utm_source=dlvr.it&utm_medium=twitter,Hamilton Lane Raises $900 Mln for Third Secondary Fund,2013-09-06 02:56:27,2013-09-06 02:56:27
1435,1435,f:2468,Sanderling Ventures VII Fund,2013-09-05,30000000.0,USD,http://canadianprivateequity.com/bdc-and-fonds-de-solidarite-commit-to-sanderling-ventures-vii/2013/09/05/?utm_source=buffer&utm_campaign=Buffer&utm_content=bufferb845f&utm_medium=twitter,BDC and Fonds de solidarité commit to Sanderling Ventures VII,2013-09-06 04:40:29,2013-09-06 04:40:29
1436,1436,f:8852,BSP Fund,2013-09-05,20000000.0,USD,http://www.nextbillion.net/newspost.aspx?newsid=4863,Invested Development Closes Fund at $20 Million for Innovative Startups in Under-Served Markets,2013-09-06 05:14:47,2013-09-06 05:14:47
1437,1437,f:12706,Quadria Capital Fund II,2013-09-06,107000000.0,USD,http://www.pehub.com/2013/09/06/quadria-capital-fund-ii-so-far-raises-107-mln/?utm_source=dlvr.it&utm_medium=twitter,Quadria Capital Fund II Raises $107 Mln,2013-09-06 06:56:44,2013-09-06 12:02:14
1438,1438,f:13443,Karmijn Kapitaal I,2013-09-05,50000000.0,EUR,http://www.indeucapital.com/index.php?option=com_content&view=article&id=11549:karmijn-kapitaal-nears-50m-fund-target&catid=4:rss-content&Itemid=6,Karmijn Kapitaal nears 50m fund target,2013-09-06 09:23:06,2013-09-06 09:23:06
1439,1439,f:11990,Natural resources-focused fund,2013-09-05,507000000.0,USD,http://pevc.dowjones.com/article?an=DJFLBO0020130905e995nd76q&from=alert&pid=22&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFLBO0020130905e995nd76q%26from%3dalert%26pid%3d22,Commonfund Capital Closes Natural Resources Fund Above Target,2013-09-06 10:10:58,2013-09-06 10:11:44
1440,1440,f:518,Fund II,2007-03-08,400000000.0,USD,http://www.venturedeal.com/News/2007/3/8/Scale%20VP%20Closes%20Fund%20II%20At%20$400%20Million,Scale VP Closes Fund II At $400 Million,2013-09-06 22:23:14,2013-09-06 22:23:14
1441,1441,f:13458,Buenaventura Fund LP,2013-09-06,3000000.0,USD,http://pevc.dowjones.com/article?an=DJFVW00020130906e996nq0xp&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020130906e996nq0xp%26from%3dalert%26pid%3d32,Peate Ventures Raises $3M for Buenaventura Fund,2013-09-09 05:03:02,2013-09-09 05:03:02
1442,1442,f:13468,Drug Royalty III private equity fund,2013-09-09,1450000000.0,USD,http://www.pehub.com/2013/09/09/dri-raises-1-45-bln-third-fund/?utm_source=dlvr.it&utm_medium=twitter,DRI Raises $1.45 Bln with Third Fund,2013-09-09 12:50:08,2013-09-09 13:42:24
1443,1443,f:10889,Deric R. Mccloud,2013-09-09,89000000000.0,USD,,,2013-09-09 21:40:01,2013-09-09 23:38:45
1444,1444,f:13484,Lombard Asia IV L.P,2013-09-10,350000000.0,USD,http://www.pehub.com/2013/09/10/lombard-closed-fourth-asia-fund/?utm_source=dlvr.it&utm_medium=twitter,Lombard closes fourth Asia fund,2013-09-10 13:40:29,2013-09-10 13:40:29
1445,1445,f:7915,Apollo European Principal Finance Fund II,2013-09-09,60000000.0,EUR,http://www.unquote.com/southern-europe/official-record/2293529/apollo-buys-evo-banco-for-eur60m,Apollo buys Evo Banco for 60m,2013-09-10 14:52:10,2013-09-10 14:52:10
1446,1446,f:1,Greylock Fund XII,2005-11-14,500000000.0,USD,http://www.bizjournals.com/boston/blog/mass-high-tech/2005/11/greylock-locks-up-12th-fund-at-500m.html,Greylock locks up 12th fund at $500M,2013-09-10 18:42:16,2013-09-10 19:05:00
1447,1447,f:7436,Fund II,2011-06-10,150000000.0,USD,http://pevc.dowjones.com/article?pid=32&an=DJFVW00020110531e7610015p&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fpid%3d32%26an%3dDJFVW00020110531e7610015p,"Greylock Lands $150M For Second Fund Aimed At Israel, Europe",2013-09-10 18:50:02,2013-09-10 18:50:02
1448,1448,f:13497,Fund I,2013-09-09,720000000.0,USD,http://pevc.dowjones.com/article?an=DJFVW00020130909e999asdmg&from=alert&pid=22&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020130909e999asdmg%26from%3dalert%26pid%3d22,"Silver Lake Kraftwerk Brings Fund Up to $720M, Nearing Revised Goal",2013-09-11 03:26:35,2013-09-11 03:26:35
1449,1449,f:2386,Kreos Capital IV LP,2013-09-10,240000000.0,EUR,http://pevc.dowjones.com/article?an=DJFVW00020130910e99an2zas&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020130910e99an2zas%26from%3dalert%26pid%3d32,Kreos Closes on EUR240M for Lending Fund,2013-09-11 06:39:40,2013-09-11 06:39:40
1450,1450,f:12809,Napier Park Railcar Lease Fund,2013-09-11,370000000.0,USD,http://www.pehub.com/2013/09/11/napier-park-closes-370mln-railcar-lease-fund/,Napier Park Railcar Lease Fund,2013-09-11 09:35:59,2013-09-11 09:35:59
1451,1451,f:1928,FUND III,2013-09-11,31500000.0,USD,http://www.altassets.net/private-equity-news/by-news-type/fund-news/cdh-venture-partners-raises-31-5m-for-third-fund.html?utm_source=twitterfeed&utm_medium=twitter,CDH Venture Partners raises $31.5m for third fund,2013-09-12 05:07:31,2013-09-12 05:07:31
1452,1452,f:1165,TCEE Fund III,2013-09-12,103000000.0,EUR,http://www.unquote.com/cee/official-record/2294285/cee-tech-investor-3ts-hits-eur103m-first-close,CEE tech investor 3TS hits 103m first close,2013-09-12 11:33:00,2013-09-12 22:56:18
1453,1453,f:1165,TCEE Fund II,2007-01-01,40000000.0,EUR,http://www.unquote.com/cee/official-record/2294285/cee-tech-investor-3ts-hits-eur103m-first-close,CEE tech investor 3TS hits 103m first close,2013-09-12 11:33:00,2013-09-12 22:56:18
1454,1454,f:13540,Fund I,2013-09-12,175000000.0,USD,http://dealbook.nytimes.com/2013/09/12/morgenthaler-partners-hang-out-a-shingle-with-175-million-fund/?smid=tw-dealbook&seid=auto&_r=0,Morgenthaler Partners Hang Out a Shingle With $175 Million Fund,2013-09-12 11:53:45,2013-09-12 11:53:45
1455,1455,f:1165,TCEE Fund I,1999-01-01,66000000.0,EUR,http://www.3tscapital.com/funds.html,,2013-09-12 22:56:18,2013-09-12 22:56:18
1456,1456,f:2178,FUND II,2013-09-12,37000000.0,USD,http://pevc.dowjones.com/article?an=DJFVW00020130912e99cszppm&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020130912e99cszppm%26from%3dalert%26pid%3d32,Emergent Medical Partners Raises $37M Toward $50M Fund II,2013-09-13 04:36:33,2013-09-13 04:36:33
1457,1457,f:13552,Debut buyout fund,2013-09-12,400000000.0,USD,http://www.altassets.net/private-equity-news/by-news-type/fund-news/koreas-anchor-equity-raised-rapid-400m-for-debut-fund.html,Koreas Anchor Equity raises rapid $400m for debut fund,2013-09-13 06:20:19,2013-09-13 06:21:22
1458,1458,f:792,Carlyle Partners VI,2013-11-25,13000000000.0,USD,http://www.businesswire.com/news/home/20131125005375/en/Carlyle-Group-Closes-Carlyle-Partners-VI-13,The Carlyle Group Closes Carlyle Partners VI at $13 Billion,2013-09-13 13:04:13,2013-11-25 14:01:36
1459,1459,f:13263,"Corsa Fund 2012, LP",,0.0,USD,,,2013-09-13 19:27:39,2013-09-13 19:46:33
1460,1460,f:13478,Series A,2011-04-04,2400000.0,USD,,,2013-09-15 09:10:00,2013-09-16 04:36:27
1461,1461,f:3317,Serena II,2013-09-16,100000000.0,EUR,http://www.finsmes.com/2013/09/serena-capital-raises-e100m-fund.html,Serena Capital Raises 100M for Second Fund,2013-09-16 04:14:07,2013-09-23 03:58:50
1462,1462,f:1834,Fund VII,2013-09-16,47000000.0,USD,http://pevc.dowjones.com/article?an=DJFVW00020130916e99gsnacn&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020130916e99gsnacn%26from%3dalert%26pid%3d32,Noro-Moseley Raises $47M Toward Fund VII,2013-09-17 05:09:05,2013-09-17 05:09:05
1463,1463,f:13628,IPCP Florida Realty Value Fund I,2013-09-16,22000000.0,USD,http://www.dailybusinessreview.com/PubArticleDBR.jsp?id=1202619428011&IP_Capital_Partners_Raises_More_Than_22_Million&slreturn=20130817030138,IP Capital Partners Raises More Than $22 Million,2013-09-17 06:46:44,2013-09-17 07:02:20
1464,1464,f:3691,Health-Care Fund,2013-09-16,80000000.0,USD,http://pevc.dowjones.com/article?an=DJFVW00020130916e99gqrbue&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020130916e99gqrbue%26from%3dalert%26pid%3d32,"Venture Investors Raises $80M for Fifth Early-Stage Tech, Health-Care Fund",2013-09-17 07:15:38,2013-09-17 07:15:38
1465,1465,f:2623,India Infrastructure Fund II,2013-09-17,644000000.0,USD,http://www.dealcurry.com/20130917-IDFC-Alternative-Raises-Funds-For-Its-IIF-II.htm,IDFC Alternative Raises Funds For Its IIF II,2013-09-17 10:48:13,2013-09-17 10:48:13
1467,1467,f:12535,Woodward Corridor Investment Fund,2013-09-17,30250000.0,USD,http://www.mlive.com/business/detroit/index.ssf/2013/09/kresge_foundation_announces_30.html,Kresge Foundation announces $30.25 million fund aimed at building density in Detroit's Woodward Avenue corridor,2013-09-18 10:06:39,2013-09-18 10:06:39
1468,1468,f:13660,Bison Capital Partners IV,2013-09-18,218000000.0,USD,http://www.pehub.com/2013/09/18/bison-capital-reaches-final-close-fund-iv/,Bison Capital reaches final close on Fund IV,2013-09-18 10:58:01,2013-09-18 10:58:01
1469,1469,f:3885,Catterton Growth Partners II,2013-09-18,400000000.0,USD,http://www.pehub.com/2013/09/18/catterton-partners-closes-2-1-bln-total-two-funds/?utm_source=dlvr.it&utm_medium=twitter,Catterton Partners closes $2.1 bln in total for two funds,2013-09-19 02:57:57,2013-09-19 03:07:25
1470,1470,f:13667,Fund I,2013-09-18,50000000.0,USD,http://pevc.dowjones.com/article?an=DJFVW00020130918e99iqm24y&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020130918e99iqm24y%26from%3dalert%26pid%3d32,Swiss Firm Centralway Launches Venture Fund With $50M,2013-09-19 05:17:50,2013-09-19 05:17:50
1471,1471,f:13676,Accolade Partners IV,2013-09-19,150000000.0,USD,http://www.finsmes.com/2013/09/accolade-partners-closes-fourth-fund-funds-150m.html,Accolade Partners Closes Fourth Fund of Funds at $150M,2013-09-19 12:27:37,2013-09-23 04:03:20
1472,1472,f:12709,"Tricon XI, L.P",2013-09-19,0.0,USD,http://canadianprivateequity.com/tricon-secures-additional-135m-for-tricon-xi/2013/09/19/?utm_content=buffer75827&utm_source=buffer&utm_medium=twitter&utm_campaign=Buffer,Tricon secures additional $135M for Tricon XI,2013-09-23 06:32:35,2013-09-23 06:32:35
1473,1473,f:7515,Newion Investments II,2010-01-01,50000000.0,EUR,http://www.computable.nl/artikel/nieuws/ictbranche/3406350/2379258/newion-investments-start-nieuw-ictfonds.html,Computable,2013-09-23 09:32:48,2013-09-23 10:29:32
1475,1475,f:7515,Newion Investments I,2001-01-01,28000000.0,EUR,http://www.computable.nl/artikel/nieuws/145744/250449/friesland-bank-en-nom-samen-in-ictfonds.html,Computable,2013-09-23 09:34:07,2013-09-23 10:29:40
1476,1476,f:7515,Private Plus Fund,2005-01-01,20000000.0,EUR,http://overnames.nl/content/view/13278,Overnames.nl,2013-09-23 09:36:10,2013-10-07 17:01:23
1477,1477,f:13726,Imperial Capital Acquisition Fund V,2013-09-23,250000000.0,USD,http://canadianprivateequity.com/imperial-capital-raises-over-250m-for-5th-fund/2013/09/23/?utm_source=buffer&utm_campaign=Buffer&utm_content=buffere3b20&utm_medium=twitter,Imperial Capital raises over $250M for 5th fund,2013-09-24 03:54:03,2013-09-24 03:54:03
1478,1478,f:11437,Peak Rock Capital Fund LP,2013-09-24,700000000.0,USD,http://www.pehub.com/2013/09/24/peak-rock-capital-raises-700-mln-initial-fund/?utm_source=dlvr.it&utm_medium=twitter,Peak Rock Capital raises $700 mln for initial fund,2013-09-24 13:32:32,2013-09-24 13:36:05
1479,1479,f:5775,Foundation Fund II,2013-09-24,1000000000.0,USD,http://www.altassets.net/private-equity-news/by-news-type/fund-news/vista-equity-partners-set-to-close-foundation-fund-ii-on-nearly-1bn.html,Vista Equity Partners set to close Foundation Fund II on nearly $1bn,2013-09-24 13:57:58,2013-09-24 13:57:58
1480,1480,f:1964,CTV Fund V,2013-09-24,90000000.0,USD,http://www.finsmes.com/2013/09/chevron-technology-ventures-launches-90m-venture-capital-fund.html,Chevron Technology Ventures Launches $90M Venture Capital Fund,2013-09-24 14:00:38,2013-09-25 03:05:30
1481,1481,f:13747,"Mill Road Capital II, L.P",2013-12-04,420000000.0,USD,http://www.altassets.net/private-equity-news/by-news-type/fund-news/mill-road-capital-raises-420m-for-second-fund.html,Mill Road Capital raises $420m for second fund,2013-09-25 03:05:38,2013-12-04 13:04:40
1482,1482,f:13750,Fund I,2013-09-25,475000000.0,GBP,http://www.efinancialnews.com/digest/2013-09-25/graphite-capital-uk-centric-buyout-fund?ea9c8a2de0ee111045601ab04d673622,Graphite Capital raises £475m for UK-centric buyout fund,2013-09-25 04:55:50,2013-09-25 04:55:50
1483,1483,f:13751,"Ironbridge Equity Partners II, LP",2013-09-24,50000000.0,CAD,http://www.pehub.com/2013/09/24/toronto-based-ironbridge-equity-partners-closes-c50-mln-second-fund/?utm_source=dlvr.it&utm_medium=twitter,Toronto-based Ironbridge Equity Partners closes $50 mln for second fund,2013-09-25 05:19:22,2013-09-25 05:19:22
1484,1484,f:6433,Seventh FundBrynwood Partners VII LP,2013-09-25,400000000.0,USD,http://privatemarkets.thomsonreuters.com/buyouts/consumer-shop-brynwood-partners-vii-fund-reaches-$400m-hard-cap-in-one-close/21109671.article?utm_term=%23privateequity+SUBS+ONLY&utm_source=twitterfeed&utm_medium=twitter,Consumer shop Brynwood Partners VII fund reaches $400M hard cap in one close,2013-09-25 13:51:18,2013-09-26 04:03:12
1486,1486,f:13745,CNTP Fund I,,250000000.0,USD,,,2013-09-25 16:19:03,2013-09-25 17:59:59
1488,1488,f:13729,Stonehenge Growth Equity Fund I,2013-09-25,40000000.0,USD,http://www.pehub.com/2013/09/25/stonehenge-growth-equity-partners-receives-40-mln-new-vc-fund/?utm_source=dlvr.it&utm_medium=twitter,Stonehenge Growth Equity Partners receives $40 mln for new VC fund,2013-09-26 04:28:43,2013-09-26 04:28:43
1489,1489,f:5811,ENIAC II: Mobile Focused Fund,2013-09-26,12900000.0,USD,http://techcrunch.com/2013/09/26/eniac-ventures-debuts-second-12-9m-fund-to-back-mobile-first-startups/,"Eniac Ventures Debuts Second, $12.9M Fund To Back Mobile-First Startups",2013-09-26 05:34:22,2013-09-26 17:29:37
1490,1490,f:3738,Birchmere Ventures High Yield Fund,2013-09-26,3000000.0,USD,http://www.bizjournals.com/pittsburgh/news/2013/09/26/birchmere-advisors-closes-on-3m.html?ana=twt,Birchmere Advisors closes on $3M,2013-09-27 06:32:16,2013-09-27 06:32:16
1491,1491,f:10740,Frontline Ventures Fund I,2013-09-27,20000000.0,EUR,http://www.djei.ie/press/2013/20130927.htm#.UkU4vDK7bwl.twitter,Minister Bruton announces new 20million Irish Venture Capital Fund  Frontline Ventures Fund I,2013-09-27 09:19:30,2013-09-27 09:19:30
1492,1492,f:13818,Fund II,2013-09-27,40000000.0,USD,http://www.altassets.net/private-equity-news/by-news-type/fund-news/cotton-creek-chugs-to-82m-for-second-fund-still-well-short-of-200m-target.html,"Cotton Creek chugs to $82m for second fund, still well short of $200m target",2013-09-27 12:47:51,2013-09-27 12:47:51
1493,1493,f:13709,Hyper Ventures Fund I,,1000000.0,USD,http://angel.co/hyper-ventures/fundraising,Hyper Ventures Fund I,2013-09-28 08:10:35,2013-09-28 22:21:13
1495,1495,f:7381,Palamon European Equity II,2013-09-29,210000000.0,EUR,http://www.reuters.com/article/2013/09/29/palamon-fund-idUSL5N0HN38220130929?feedType=RSS&feedName=privateEquity,Palamon raises 210 mln euro fund as confidence in Europe picks up,2013-09-30 06:25:05,2013-09-30 06:25:05
1496,1496,f:979,"PEER Ventures Group IV, L.P.",2013-05-30,36647200.0,USD,http://www.sec.gov/Archives/edgar/data/1587813/000158781313000002/xslFormDX01/primary_doc.xml,SEC,2013-10-01 05:00:00,2013-10-01 05:00:00
1497,1497,f:3021,SALIMM.NYULA,2013-04-05,118.0,GBP,http://WWW.SALIM.COM,,2013-10-01 09:13:51,2013-10-01 18:16:41
1498,1498,f:1747,Frazier Healthcare VI,2007-11-29,600000000.0,USD,http://www.altassets.net/private-equity-news/life-science-fund-frazier-healthcare-vi-closes-on-600m.html,Life science fund Frazier Healthcare VI closes on $600m,2013-10-01 09:42:49,2013-10-01 09:42:49
1499,1499,f:13895,Adveq Secondaries II fund,2013-10-01,175000000.0,USD,http://www.altassets.net/private-equity-news/by-news-type/fund-news/adveq-secondary-fund-closes-on-175m-hard-cap.html,Adveq secondary fund closes on $175m hard cap,2013-10-01 10:12:43,2013-10-01 10:12:43
1500,1500,f:155,SAP Ventures Fund I,2013-10-02,353000000.0,USD,http://news.yahoo.com/sap-launches-650-million-fund-highlights-corporate-venture-080348270--sector.html?utm_source=twitterfeed&utm_medium=twitter,"SAP launches $650 million fund, highlights corporate venture growth SAP launches $650 million fund, highlights corporate venture growth",2013-10-02 09:26:45,2013-10-02 09:26:45
1501,1501,f:155,SAP Ventures Fund II,2013-10-02,650000000.0,USD,http://www.finsmes.com/2013/10/sap-ventures-raises-650m-fund.html,SAP Ventures Raises $650M for Second Fund,2013-10-02 09:26:45,2013-10-03 02:52:48
1502,1502,f:13906,"Leeds Novamark Capital I, L.P.",2013-10-02,130000000.0,USD,http://www.pehub.com/2013/10/02/leeds-novamark-raises-130m/?utm_source=dlvr.it&utm_medium=twitter,Leeds Novamark raises over $130m,2013-10-02 10:10:18,2013-10-02 10:10:18
1503,1503,f:13908,Fund I,2013-10-01,1000000000.0,USD,http://realdeals.eu.com/article/44753-pai-raises-1bn-towards-latest-fund,PAI raises 1bn towards latest fund,2013-10-02 10:48:04,2013-10-02 10:48:04
1504,1504,f:642,LBO Fund IV,2008-01-01,1600000000.0,EUR,http://www.unquote.com/unquote/official-record/2298424/axa-spinout-ardian-closes-fifth-lbo-fund-on-eur241bn,Axa spinout Ardian closes fifth LBO fund on 2.41bn,2013-10-03 11:37:39,2013-10-03 11:37:39
1505,1505,f:642,LBO Fund V,2013-10-03,2410000000.0,EUR,http://www.unquote.com/unquote/official-record/2298424/axa-spinout-ardian-closes-fifth-lbo-fund-on-eur241bn,Axa spinout Ardian closes fifth LBO fund on 2.41bn,2013-10-03 11:38:28,2013-10-03 11:38:28
1506,1506,f:13927,Agribusiness & Food Fund,2013-10-03,173400000.0,USD,http://www.pehub.com/2013/10/03/aqua-capital-closes-173-4-mln-agribusiness-fund/?utm_source=dlvr.it&utm_medium=twitter,Aqua Capital closes $173.4 mln agribusiness fund,2013-10-03 12:15:20,2013-10-03 12:15:20
1507,1507,f:13956,"Origin Capital Fund II, LLC",2013-10-04,100000000.0,USD,http://www.pehub.com/2013/10/04/origin-capital-launches-100-mln-fund-ii/?utm_source=dlvr.it&utm_medium=twitter,Origin Capital launches $100 mln Fund II,2013-10-04 12:24:54,2013-10-04 12:24:54
1508,1508,f:2174,Ohio TechAngel Fund IV,2013-09-19,1710000.0,USD,http://www.sec.gov/Archives/edgar/data/1588290/000158829013000001/xslFormDX01/primary_doc.xml,SEC,2013-10-07 04:31:30,2013-10-07 04:31:30
1510,1510,f:13995,Catalyst Fund Limited Partnership IV,2013-10-07,812000000.0,USD,http://www.pehub.com/2013/10/07/catalyst-fund-limited-partnership-iv-reaches-final-close/?utm_source=dlvr.it&utm_medium=twitter,Catalyst Fund Limited Partnership IV reaches final close,2013-10-07 09:46:45,2013-10-07 09:46:45
1512,1512,f:8881,BVIP Fund VIII LP,2013-10-07,208900000.0,USD,http://pevc.dowjones.com/article?an=DJFLBO0020131007e9a7pscgf&from=alert&pid=15&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFLBO0020131007e9a7pscgf%26from%3dalert%26pid%3d15,BV Investment Partners Collects $200M for Fund VIII,2013-10-08 09:53:21,2013-10-08 09:53:21
1513,1513,f:10627,Episode 1 Fund I,2013-10-08,37500000.0,GBP,http://www.finsmes.com/2013/10/episode-1-launches-37-5m-fund-support-uk-tech-entrepreneurs.html,Episode 1 launches £37.5m fund to support uk tech Entrepreneurs,2013-10-08 11:07:36,2013-10-15 11:46:08
1514,1514,f:14017,32 Degrees Diversified Energy Fund II,2013-10-07,84600000.0,USD,http://www.prnewswire.com/news-releases/32-degrees-capital-announces-final-close-of-diversified-energy-fund-ii-226786201.html,32 Degrees Capital Announces Final Close of Diversified Energy Fund II,2013-10-08 11:27:04,2013-10-08 11:27:04
1515,1515,f:6855,Pamlico Capital III,2013-10-08,650000000.0,USD,http://www.businesswire.com/news/home/20131008005499/en/Pamlico-Capital-Closes-650-Million-Pamlico-Capital,"Pamlico Capital Closes $650 Million Pamlico Capital III, L.P.",2013-10-08 12:31:36,2013-10-08 12:31:36
1516,1516,f:5832,"Lime Rock Resources III, L.P.",2013-10-08,750000000.0,USD,http://www.pehub.com/2013/10/08/lime-rock-raises-750-mln-third-resources-fund/?utm_source=dlvr.it&utm_medium=twitter,Lime Rock raises $750 mln for third resources fund,2013-10-09 03:24:52,2013-10-09 03:24:52
1517,1517,f:95,seed fund,2013-10-09,30000000.0,EUR,http://www.finsmes.com/2013/10/partech-ventures-closes-e30m-seed-fund.html,Partech Ventures Closes 30M Seed Fund,2013-10-10 04:44:40,2013-10-10 04:44:40
1518,1518,f:1973,Abingworth Bioventures VI,2013-10-10,205000000.0,USD,http://pevc.dowjones.com/article?an=DJFVW00020131009e9a9rx6yg&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020131009e9a9rx6yg%26from%3dalert%26pid%3d32,"Abingworth Bioventures Fund Passes Target, Now at $205.5M",2013-10-10 07:02:44,2013-10-10 07:03:20
1519,1519,f:14071,Brockhaus Private Equity III,2013-10-10,170000000.0,EUR,http://www.unquote.com/dach/news/2299787/brockhaus-to-close-third-fund-by-year-end,Brockhaus to close third fund by year-end,2013-10-10 12:11:49,2013-10-10 12:11:49
1520,1520,f:792,European CLO fund II,2013-10-06,335000000.0,EUR,http://jewishbusinessnews.com/2013/10/06/david-rubensteins-carlyle-group-raises-new-us450-million-fund-to-invest-in-collateralized-loan-obligations/?utm_source=buffer&utm_campaign=Buffer&utm_content=buffer56548&utm_medium=twitter,David Rubensteins Carlyle Group Raises New US$450 Million Fund To Invest In Collateralized Loan Obligations,2013-10-11 03:15:22,2013-10-11 03:15:22
1521,1521,f:14077,Crow Holdings Realty Partners Fund Vi,2013-10-10,1067000000.0,USD,http://www.pehub.com/2013/10/10/crow-holdings-capital-partners-closes-1-bln-fund/?utm_source=dlvr.it&utm_medium=twitter,Crow Holdings Capital Partners closes over $1 bln for fund,2013-10-11 04:32:38,2013-10-11 04:32:38
1522,1522,f:14081,Catalyst Fund Limited Partnership IV,2013-10-07,812000000.0,USD,http://www.ivcpost.com/articles/16085/20131007/atlantic-pacific-capital-closes-catalyst-fund-iv.htm,Atlantic-Pacific Capital closes Catalyst Fund IV,2013-10-11 09:33:13,2013-10-11 09:33:13
1523,1523,f:3057,Fund II,2013-10-11,60000000.0,GBP,http://www.finsmes.com/2013/10/environmental-technologies-fund-holds-close-fund-60m.html,Environmental Technologies Fund holds first close of second fund at £60m,2013-10-11 11:12:26,2013-10-11 11:12:26
1524,1524,f:5343,EU Structural Fund,2013-10-08,20000000.0,SEK,http://www.argentum.no/en/Market-Database/News/?objId=67943,SamInvest receives SEK 20 million,2013-10-11 12:25:28,2013-10-11 12:25:28
